uuid,x,y
uuid:56da895a-56a4-4214-ad62-c0aad107830b,-3.134265,-0.02050211
uuid:8c4171d0-db68-4235-badb-6e57953162b8,-3.3270135,0.7548374
uuid:ccdc8271-b2e7-459a-af92-348509a514e5,-5.97536,2.6441045
uuid:e884c40c-e7e8-40b1-a413-f570d5518d0d,-3.170842,1.1211716
uuid:6bed715a-d5d2-4b69-bbc9-808c47e969cc,-2.6366463,2.1591225
uuid:5acf8b8e-524e-4918-b378-65fb130e744f,-6.055474,-0.8904608
uuid:4281b5e4-3e0f-4dfe-adb9-4bdea726814c,-4.299981,2.830423
uuid:d767f483-a133-46b5-bd19-b0f9627c33e0,-4.1349454,-1.0468457
uuid:eb373e00-ce69-4bd7-8329-68f4d4e0bd2f,-4.9695463,1.1398337
uuid:499f1e20-b821-4ae1-90cb-56fd5e99e29b,-4.894269,2.3789682
uuid:ac703e35-3ad6-4ea0-8cec-41443cddf1e6,-5.958803,2.0803938
uuid:77347e34-f038-429c-a710-5e2f444298b2,-4.8809266,2.28394
uuid:03b45e33-2af2-48e7-8dd3-017eb7c99ef4,-5.2462654,1.2876807
uuid:6c76c94e-2b89-4712-9125-ccc100f764b5,-6.0638,2.4376864
uuid:fe2e735d-35fa-4787-9a28-bfbf3a276146,-3.226675,0.47685623
uuid:05b138a6-595d-4f40-b1d9-92f0779a4049,-4.49331,2.8108122
uuid:f5d8204a-5dec-4a54-a152-e345bb04cc85,-4.2365937,-0.93201786
uuid:1aca1982-f49d-4164-8608-d46c1e39dedd,-3.7741792,0.828537
uuid:c49d20ad-a8ec-4705-a2c7-add1a8327c97,-6.4495697,2.2022543
uuid:f0b67b91-0469-4fa6-84a5-d7084dcc7d5a,-3.9341345,0.13239749
uuid:7e4457b6-3310-4c23-ad74-3cfa4be41579,-3.2860417,0.36796695
uuid:fc6ac20f-cee7-4f59-9e43-b86f190d829c,-3.3597577,-0.36573014
uuid:303a0423-a43f-4f2b-a557-574f0f7151d4,-6.2062936,2.191866
uuid:864debc8-6226-40b0-9bcb-6e8d5faecf08,-3.0786684,3.6564546
uuid:77d17947-b261-48bd-bef2-559ca51745e5,-5.1285596,0.98657787
uuid:f4cc37d0-817f-46e2-a1ec-e2a5b31acda6,-2.109049,7.5237823
uuid:5ff53dd4-b9c0-4201-a9ce-e8e4509740e3,-5.5263577,-0.34713036
uuid:8984b5cf-4a92-4669-95ca-be7ba2e446ed,-2.586437,2.1486282
uuid:6c93cf00-2be1-4e60-ab82-e2fc456d657f,-6.0736394,2.034028
uuid:7b944eaf-80d3-4ba2-9af9-769b651c3453,-6.0914626,1.9635872
uuid:dbf548c7-849f-4aad-b4b7-455ba4a1835d,-4.629434,2.980603
uuid:1ba40730-ad68-40b7-a593-c8dbfad3cb1a,-3.3653924,-0.41660684
uuid:5d7ffd26-6576-4316-bc4f-81858be48018,-5.593573,-0.46616668
uuid:5e79a3d4-4ba1-4baa-af1d-c744b545e3df,-3.4337423,0.629942
uuid:f9b7b445-2ffd-43be-8e5b-3ed852b1c784,-3.3580303,0.5489307
uuid:ea13cb1d-6498-45f4-a58c-060578709ee7,-3.3683107,-0.37117046
uuid:9fecf847-3a86-4da6-9f21-f1714bb90dcc,5.4639816,-2.2397838
uuid:be135436-2a52-483a-b3bb-cebbe2ed8b6a,-3.5825417,6.257087
uuid:04731db3-00a8-4910-a7e9-029b03c2ab58,-6.049821,2.432785
uuid:dc8b4fe7-5f0a-46fe-83a6-c1c22bff4025,-3.5131407,1.8049091
uuid:af97ca9d-04d5-40d6-8b7c-eedc21507123,-2.6544116,3.4358509
uuid:a167ba40-69ab-402f-9d0e-3b424d2de9a4,-3.6084905,1.6645826
uuid:5f308592-49ac-4395-985c-77f8c48a52f2,-6.428459,2.004138
uuid:3fd9a90c-186c-4248-b2b9-9a0e6499882b,-4.816849,-0.117561296
uuid:d5f2c99a-f922-4995-93a4-9b8e206b0550,-0.46743336,4.7374043
uuid:e8979500-946d-4afb-a6f7-44ed1122947a,0.693972,8.449101
uuid:21c342f7-cb69-4c91-9cf0-ec419567edbb,-0.11916694,8.722095
uuid:c39c6806-c213-4792-b7d5-872cf8c1d85a,-1.5371324,-4.499684
uuid:c69688b8-27ae-4e98-9f54-2d6ecc04503a,-2.1114714,-4.197373
uuid:19866b9e-f9e9-4e3c-9d57-9536c9fd59bf,0.83415294,-5.870383
uuid:c2a93f47-df2f-4fb7-9dd0-e3dfe7b92c5d,-5.0283628,2.202514
uuid:7be90e97-f5dd-4a23-acef-9bfea5064521,7.0743103,-3.2389507
uuid:7b450234-ff29-4257-89aa-a4617cca1a61,0.12809649,7.7924647
uuid:7605675c-cdbe-4e1e-926c-e0ecebd3d76c,1.0208741,8.34246
uuid:774ac341-d513-4b4c-870d-2c9e4f585b34,8.544697,-1.5254322
uuid:266901e4-a2f7-4c0c-aba9-48e3d0943a86,4.3094497,6.7162824
uuid:98b25e6f-50aa-4bca-a507-1940c88a09d7,3.9891918,-1.6824533
uuid:9f28ff87-75f6-4937-b628-a0f65b6d76f7,2.7619407,7.3746004
uuid:191b479b-32aa-42af-b6a7-ec396e2d08bd,2.1402342,8.415307
uuid:4a52b3b1-a1a1-44f8-9c00-734ecbc0024c,0.7552842,8.650233
uuid:e474f7a1-b4ed-4593-aa48-e199c870095e,1.3602986,7.825251
uuid:b0876cc2-d8b8-4286-8b3f-1888a5f45d97,-0.11720452,7.083217
uuid:86dd67f0-490e-49e1-ab46-87df1dee307e,3.211448,-2.7618303
uuid:e06749b4-0485-4aa7-9f92-30743d76100d,7.0412545,2.7339976
uuid:d6d50466-6904-46b0-a125-5c7a6bc919c4,4.7547493,0.639977
uuid:edc0959e-2703-4d64-9dae-02903ffd3337,4.230885,5.50336
uuid:14fb8a05-5799-4d9f-bcf9-88ec06b51a4c,5.0528593,-2.386452
uuid:2facbe4a-7ac6-40d9-be2d-5a521a233a84,2.695139,7.5959706
uuid:4bbd39e8-79b3-4af0-aa1d-a22d35ab0c37,1.9502044,7.7780604
uuid:893bb906-2181-41f4-803d-605e399784d2,3.12103,6.4691467
uuid:5c3183c8-8782-4d02-a7b7-144ef648e101,-1.1418757,8.45386
uuid:d640bb5c-310e-4de6-ae90-df9823b83e97,1.0197722,8.357003
uuid:8e8347a6-fcc2-482e-9e72-4a45f31cfacd,2.25841,7.4784446
uuid:c776f165-e4eb-4f8a-937d-79fb3eb7aa26,1.0110255,7.576262
uuid:b9e7bdbb-a535-4314-b9e4-74f43d19c718,-1.6773841,8.392507
uuid:db96d13d-50be-41c8-80b8-555f36870ba6,-0.7325672,8.4867325
uuid:7505d9e1-a043-4333-bfa8-f13c604123bf,1.6352205,7.735767
uuid:70359572-ad34-4cd0-8bac-f844037e29ad,2.5273926,7.2580094
uuid:445f091f-7aae-420a-a884-1c4992e27f5d,-5.367182,5.9299774
uuid:2ce7824c-83c2-44f1-b569-78d988d0f42c,3.6080644,6.1439276
uuid:7b1a14c3-5e77-407e-97be-9cfd866418a8,4.307643,7.0168133
uuid:2dfd8429-102e-4320-b658-c362a15bd6b8,3.1042755,-3.937983
uuid:a8a52529-c38d-4ea7-b8b9-e4a4719db359,-2.282568,7.7224784
uuid:97f9bac3-4741-4150-bdb4-c0e1ed1a67cb,-2.6621304,-4.169184
uuid:4442f8a3-29d8-463d-8b82-3a6755c37255,-0.78340155,-0.6090434
uuid:032830b7-9e25-466d-9ece-fa30643f63e3,2.1183157,7.6325827
uuid:cd92fd2d-3794-4fa5-9a08-704e6d454853,0.67788506,-1.5023118
uuid:25f4c9ef-8d12-4c89-a30c-d725479393f3,6.913618,-0.9741242
uuid:2ee4419a-5f3d-4039-834f-7332d8bc90c8,8.41232,-1.0233895
uuid:6ca0c30b-7e5e-4692-9aa3-407b87552af2,3.6552799,6.110709
uuid:2a83dace-182e-4188-a81f-ab257267f7ae,1.482058,6.742494
uuid:fbec009a-2f25-463c-bf66-eef06292bc68,0.079906136,5.4270844
uuid:d7b022d1-da07-4824-b3c3-5079f28af87a,1.2123259,-2.2186425
uuid:f9d8bcd3-0e33-49f4-8784-b32f7600ed15,0.97492635,8.527202
uuid:4fbbab55-a0f9-40ce-84ff-7959ef43c43a,0.37999162,-4.5965075
uuid:b8c06153-91e6-4349-bac7-624af7dc94d1,7.8242607,2.0581198
uuid:f397bae9-c309-4270-bc9b-25e41820f30c,2.788081,-2.2259896
uuid:0f2898e3-e76f-4ef4-ae68-ef86a5117ed3,7.437962,-3.05296
uuid:237ccc1a-3fa7-45fc-8218-8a9a1c0856fb,0.8780192,-1.8787079
uuid:d86a0554-1f91-4fce-9c5d-d198ab8b6568,1.6958054,8.324792
uuid:a8bd965f-e0cc-4714-b05f-4bdd7a0a377d,0.642558,8.543747
uuid:417a48b3-1c94-4a03-af92-c41d6ce9794b,-2.544298,-1.1980003
uuid:ab74d771-916d-4e19-8691-0f538064f31c,1.4706719,7.49432
uuid:eb17263b-bbec-4e01-8841-e1749e704ea6,-1.5604575,-4.388759
uuid:ca2e7d73-6b61-4173-b5a6-b40969f29b47,2.2998412,3.992004
uuid:5bee1ecd-b474-4e2e-82f4-6962502dfdfe,1.9065112,8.528914
uuid:6bfd316c-b683-48a6-862d-9284cb2cab01,1.3821515,8.254735
uuid:2af88786-767b-409d-9da9-61ed8650b459,-0.0140036065,9.010267
uuid:fc8d41ca-3e7f-49a0-b333-2723f55c36d4,6.1338096,-2.7698684
uuid:7c9e5281-165f-4329-a3c1-04a4852b82a2,2.149752,7.5242276
uuid:5360297c-43a0-49b6-864a-a5513fa52c94,-5.129674,-1.5125011
uuid:1b6b0acf-8bea-40ba-a5f7-2ac73d49e351,4.172199,3.9293056
uuid:c7ab5446-0284-4403-9c48-5924523a7231,0.45694795,7.478676
uuid:b269ba7a-3465-4625-90b0-17b01c793030,2.0391064,7.200063
uuid:44c0ac1d-7c48-4629-8efb-fad435fb0b26,0.5243124,8.181821
uuid:2c091335-1659-4956-ac18-75c7949149cd,1.0704193,6.813914
uuid:38abb978-793e-4d50-825a-03324aba0a92,-4.633585,-0.022151668
uuid:bb76053a-0436-43b8-9a91-25845045caa8,2.211886,5.6632457
uuid:4bf156c5-24cb-404f-a445-aaffa9421148,1.32594,6.467036
uuid:ec65a921-2c0a-4c00-ac66-a236e9be46c9,4.593502,6.6697507
uuid:feb75016-22b7-4496-8d4d-c55bf1620d94,-7.036133,4.9617352
uuid:7aceebd5-4221-41f0-8657-3b61b152cad0,3.1313527,-1.0071188
uuid:1ef6c15d-bcc2-4846-9c48-fad2db56d25d,0.105637446,2.9201148
uuid:4fe99604-b071-4666-b5b3-f7a29855efa1,-4.114459,0.3310431
uuid:e186eba2-d0a5-47f5-b15e-fa48fe11ea47,0.76592684,-3.2824013
uuid:536b1a77-625c-4476-9354-4d5b259a1080,6.4341707,1.4430513
uuid:d692c2f7-8484-46f4-9b1b-0153c15deb9e,0.28399292,8.214677
uuid:80d63367-af43-4640-a5b8-edc37e52c14f,7.722397,0.8292051
uuid:0a218d4e-8948-4c0e-852e-5b82ade6e01f,-1.2883478,5.3196893
uuid:f4353fde-bee6-4435-9f0c-0a9fe3790263,0.81490815,7.854246
uuid:65133980-a018-4960-9c3f-1beb209392e7,-5.294256,-1.2517471
uuid:418f93a6-94ba-4e7c-a959-71e4d1d609ed,2.7513845,8.415061
uuid:84af272a-2182-49f2-9610-986c796e000b,0.5237446,7.6797614
uuid:c227bf5f-401a-4e51-ab58-621425881e9d,-1.1305763,-4.4376783
uuid:0deb0697-bc1d-4cd9-96ed-f516872f24b0,-4.9885025,0.3768558
uuid:1e0d1fc1-d70f-4cfb-8435-a10d1edf5b66,1.3559679,7.681956
uuid:3f2ca456-0b85-48eb-9972-fd5eb547d432,3.6180053,7.131138
uuid:b31461ec-9116-40b6-9320-ec672f4f5be6,7.077817,-3.2364001
uuid:9c4f9cb0-6c42-481e-aca6-38d099271a33,-1.2463218,-4.2708135
uuid:5710ce8d-d53c-4afa-a3d7-331d98811bdf,3.0388186,-2.2202022
uuid:ee8177aa-6166-4a6e-862d-d12715e65b5b,-0.75974715,8.995769
uuid:c0dbda20-2b09-4ae3-83fb-5966bd009a76,-1.1275859,-2.556303
uuid:572e46d7-7f9c-45ec-9567-a9732d0c7da6,4.834065,1.2054206
uuid:bd37fe4c-4c55-4e6f-8b94-9d9a0cdf7dc4,-2.851016,3.400941
uuid:f3aeeaef-3eb4-4382-b2bc-49ee30091e11,-0.5601084,7.3749475
uuid:63ff4d9e-aaea-4525-b0fb-1b834de38bdb,0.27968925,-4.3665524
uuid:3118c769-d2ae-4a69-9ee9-f1b16d7aaf76,4.760091,0.4331063
uuid:b3302ef1-0f84-412d-8460-43e06a7157a2,-0.45704278,3.0614257
uuid:97b54836-a075-4404-bab3-84d9075f68ed,5.1905107,-0.5235971
uuid:b7cc3f87-de78-49d0-9a8f-d90d03cf88d3,1.7713802,6.5091047
uuid:b953de4c-e241-4fe2-b366-db4626ed802d,-1.989054,6.6137853
uuid:07503083-8a2f-416f-a209-42562228fae6,-1.6262081,-4.222552
uuid:a9638d8a-802a-46cc-a977-882b1ca25c35,0.57796085,9.130823
uuid:b386a4db-74a5-4bc1-b5f9-69f0665d2a94,1.0040811,8.723561
uuid:e92ea8a9-a6dd-479f-9b7f-a45dbcd17bd6,1.2734088,8.424511
uuid:03ae635e-8b6e-4e3a-ba73-ed0b80c1fd4d,1.913044,8.010627
uuid:f9656444-f34f-4817-955f-de939babdf69,2.186653,5.146974
uuid:71568fad-f584-42d4-b4e6-7216cffd6e49,3.4139917,7.0279245
uuid:41c53dd0-d566-4fba-95f6-e2e81167005d,8.272709,1.7352039
uuid:73e58561-2767-4b08-b819-ab42850cf2d7,-0.8801514,8.711127
uuid:e220b02d-220c-4b08-b7c8-fe18f9eb755e,2.461284,7.7269993
uuid:1d0bc21a-f87f-4846-b09a-b7d25ed811c7,-4.550731,6.472797
uuid:bd2df39c-73f4-450a-86ef-bd598d3f7633,2.313729,7.6955943
uuid:72206a8f-f573-47de-a303-577b432f2651,2.1036,8.471234
uuid:f333e81b-f340-4626-88f5-4253d7b34f7a,2.0658925,-3.9296157
uuid:8579b912-508f-467b-a551-d40bd720da8e,-4.2430177,0.1661743
uuid:8fccd962-90f4-48df-be8f-e9fc35ee14c6,-4.9984035,-0.35507876
uuid:f72c98e4-440a-410a-85a7-a6d071ee6236,4.0643463,6.702252
uuid:e58cadb8-b5bb-47a1-9e8b-51c238d7f714,0.2499859,-3.129867
uuid:bede4cf5-b3d1-4a81-83b0-02abb5360f24,1.2910467,-1.4224083
uuid:33f9950e-e5f4-45a0-aa48-18e718032a07,-3.651705,0.31522077
uuid:9b68db7c-ac32-422e-8749-a8e0bc1fc4ca,-2.1696126,-0.6106295
uuid:75d27259-bcde-4caf-b3b1-01ff8d41b59f,-0.5400182,-0.58876544
uuid:1c8b6323-8d99-4474-8c13-5c1df0bd1570,0.36279783,0.51892924
uuid:784b9881-7063-4aeb-8918-a254fa3022e9,-1.6520792,7.139128
uuid:782e9e75-54f2-48f5-8575-74901aabbfa7,0.84045565,8.14968
uuid:2f994423-ff74-4ac3-bde1-b009cf6b5113,2.9697273,-3.6526446
uuid:83d3b1a8-f993-454a-b6da-ce808b307266,-2.2626996,-4.045708
uuid:80ae96fe-439f-476a-ba13-f1b402b88da1,-7.6599464,4.19096
uuid:ca2f77c3-e4e9-45e9-88ef-e2cf8c6df66c,-1.3019056,6.126975
uuid:b5e043e1-c2e4-463c-b976-98722348407a,-1.9306597,-0.08074288
uuid:f81cad3e-d6c9-4791-a8dd-9f4b7ea8df76,-2.7554939,-5.3295183
uuid:9868e968-1bed-4fc5-a066-608bb9120a01,-4.024367,-2.4739432
uuid:1dd82b35-abd8-48a0-a84c-4ae6509a9ac0,-3.7920864,-2.168024
uuid:1ebc946f-270f-4ac4-a020-e418dc020eb1,4.241708,-0.9513026
uuid:941af4ca-88fa-4a24-a1b2-c09547c9b0c0,-3.8349998,2.3324878
uuid:5673cebc-cb24-4613-86ff-43be5c811080,2.4853604,8.47059
uuid:31793acf-07ff-4054-a25f-dd76cf666d05,3.422105,6.056954
uuid:36a9323d-b693-461c-9ef4-028b5e6e4a85,1.6743495,5.662614
uuid:613bdd7b-27f0-4b53-91f8-792e9b4b069d,3.806698,3.5614212
uuid:472a961d-1815-41f2-81b0-0c6245361efb,4.145823,0.9407077
uuid:2a323016-3916-4cad-b2fe-0d7ff9c92b16,3.4174085,6.7981486
uuid:a6b6a8f3-9d2f-4725-b32d-be6fd6c20ed9,2.4121616,7.53512
uuid:104fba24-a90b-4e6a-a343-a956004743de,-0.57719815,5.24791
uuid:0f3c5ea9-c2b5-447d-b282-d6d25843f97d,0.8168557,1.4507815
uuid:9bca1bd0-289c-4f9a-81f4-8d9dfcde78f5,-2.5182676,-4.5003138
uuid:f7c9d1bb-f6a2-4f9b-99a6-b29cb728837e,2.4396396,-4.6304173
uuid:6c5cdb1c-29cf-4ecc-a3a7-b11f595179bb,2.4075437,4.795933
uuid:bb90e9f6-01c1-430e-a341-547745e96c91,3.085521,-2.3709497
uuid:c9891fbc-6f1e-443d-b408-e148e8e6a56a,1.2090325,-1.352586
uuid:f6200eba-fd42-492c-bd6d-5a1c3d7f0d57,-3.069445,4.992454
uuid:07a9a474-bed3-42ea-84f1-70423b627d9e,4.4608326,3.088533
uuid:9e3c8c54-6164-4d5e-91d2-452839280923,-2.3164415,7.3030233
uuid:bd0947ae-ae5e-4afe-94cc-83a859277d2a,0.9114522,8.005184
uuid:7da8be17-9e8a-4a03-aa5f-35e8eb40ac42,2.1152794,-0.7891878
uuid:f953b5e2-53f9-410f-903a-f3e4c93ee802,1.0030452,1.7926892
uuid:fc34ba38-ab1e-4400-99fd-2c70aa05de56,-1.3510085,-0.57151383
uuid:c167a041-b1be-493f-b389-d8dad0141a3b,0.27851146,0.32208538
uuid:27a0ae7a-75e4-42df-950e-1be79eacfce9,1.8825911,0.24426703
uuid:8e221205-139f-48ea-9d9a-575396dc3901,2.396866,3.9790547
uuid:ce1c66a6-8699-428e-8e1a-c0d0f1a3817a,6.404519,1.2766274
uuid:350e0558-df7e-4bc4-ad01-9bf4c8bdf5b2,2.5255046,-2.5482385
uuid:d37e0230-28e4-403c-adf3-a522b50ac53a,0.97294986,9.052674
uuid:f932c240-db8c-47b3-bef6-68415def0ccd,6.857561,1.2275175
uuid:521aabf8-0f41-4efa-b8c4-ba7619f9e8f2,-5.2774305,6.103404
uuid:a0510db8-74c2-4ce7-9ccf-f3f4a682c515,1.3065165,4.987308
uuid:4735f86e-dbc2-4da8-ba13-2117cfbb9e78,-2.4640472,2.4781768
uuid:95bd9112-9ebd-411c-9582-7e308ed19655,-0.16059074,8.282953
uuid:4f51e3de-014b-4a63-88d4-c315efa99a72,2.2241924,4.5643244
uuid:90004ac8-160d-451c-8049-af72b1a88268,-0.22275138,5.1199365
uuid:dae53131-49fd-42d5-a72a-eadfa3b788e7,7.4376254,2.4101756
uuid:664e468f-e266-4dcf-823b-f67ff024e776,-1.5929736,-4.219277
uuid:9bc7aa5c-dbad-482b-928c-fb04014a2e16,0.70525587,8.023102
uuid:db6fae12-da70-4f53-be1e-bc10d7de634d,0.7802681,2.6924381
uuid:923d22dd-b711-46ff-9fc3-a3ba695e31bd,4.271949,3.7019079
uuid:4495256c-4324-4db5-b411-5cbbd578f411,-1.6260129,-4.3602533
uuid:b02a3b16-7186-4a4c-9e32-9101fdd04e1e,-1.3899999,-2.9968452
uuid:cc3fa0f9-4750-45d3-8c15-970fc64ca69f,-4.849132,1.310743
uuid:2dbec323-1946-45a2-bc07-4f9742c1e913,3.15466,4.7495575
uuid:d2077b87-2f1b-485e-9dd5-3f8206e2fec9,-2.458636,6.166843
uuid:f8221d53-6c43-45fe-9123-90fc957004c2,0.2859129,6.6620193
uuid:70db8965-37c9-4d9d-9573-d4a28d1b64ef,6.7684636,1.3661906
uuid:efe98076-ff2e-4cae-93f7-4966d3bed05e,-2.9594631,-2.3294013
uuid:bcf2ad78-bb79-46da-8ff7-b39fdbcab5bf,0.68403625,2.9973626
uuid:2b078d7a-84ef-417d-9526-0fa740e42317,0.344036,8.694754
uuid:c3897c71-308c-4b4b-9beb-3c3cffb11d05,5.767189,-2.331814
uuid:16e36c2c-9105-4094-92f8-5fa234d6213f,3.1134565,6.2988305
uuid:17c8ecaa-12d1-45f1-8c03-8acc830adcc0,1.3910923,6.565481
uuid:69a3a2e6-5907-49e4-8d48-82bdda96356f,0.7313311,6.732152
uuid:472dc257-24ae-494d-af1d-d6e9fc018c31,2.728449,7.1163025
uuid:f44af417-849c-4983-b391-bea671df14df,0.34461156,9.439334
uuid:f24fd2c8-c539-4f7d-ab44-039c230f8b99,1.5866046,7.273986
uuid:678891b5-7e71-4b7a-813a-9134f99a142e,-0.6551564,-0.7591988
uuid:15eb8dd4-fde1-4826-a966-923c2ac9102f,-3.1980913,-0.25090283
uuid:cdf16a05-d539-46b8-83c9-9b812ccb5ab0,-3.648203,3.5180936
uuid:37e2191a-9db1-495f-8526-2c5e893cf6dd,5.776764,-2.3751647
uuid:2cbd7734-98a3-4260-867d-b828a16c1bbb,-0.33144745,-0.114464745
uuid:6c06cabf-a6cb-4af0-8f1d-a179edc077a4,0.0492917,0.25879514
uuid:29f4a730-500f-47e4-863b-a1765f1e9e02,3.371568,-3.777169
uuid:670ccff3-b6fc-45b7-9d50-9557e0dc3756,3.7250135,-3.990852
uuid:05987658-5ee5-4f68-b48b-11b689442e9b,-3.436136,0.7489994
uuid:f7f733d6-89c9-49a8-8c4c-a2cfc8a82b8f,-1.6855633,8.420094
uuid:52b71f35-f69e-4512-8bbe-92ebc0ce643b,6.950528,1.7321056
uuid:6116ea9d-a67e-49ce-a991-121d36b3d746,7.157592,1.90212
uuid:11f4790b-279d-4e1f-9d28-6babc857e394,0.53303397,8.956687
uuid:66202565-9277-4513-8b97-e070d7551dd8,7.393255,-3.1264775
uuid:53674aa5-71b1-4767-ab34-d7ae5ca5b8e7,-2.9846656,-0.12429194
uuid:daecbe00-f2c8-423b-ae2b-2b5cbc605eec,3.4359286,1.2981737
uuid:50c443fa-b8bc-4002-b16f-9032309406bd,1.5429701,7.891563
uuid:bc1b0369-efea-47e6-95e1-ece779ce736a,-3.7105744,0.9593065
uuid:173a026c-19c1-4647-bcbb-69145c78f11c,1.2033834,7.506898
uuid:a88a1e3b-7a5d-4847-b0f0-c12960a88319,2.7944283,1.900161
uuid:9605d861-6193-45f3-b7c0-040a9e1ee532,-3.8630488,1.165573
uuid:25adc273-6d05-4a98-9319-be64d8e30bb8,5.431254,-2.088391
uuid:8d10de97-1900-4c15-9874-ccbecf5658fa,-4.2006536,1.6050793
uuid:5786ca38-d3ff-4cc6-af7b-70e885ee4e99,1.5865872,5.011388
uuid:7bb37bda-f485-410b-bf50-40a6fdc9ff88,-4.435838,-0.15321256
uuid:f4deff4a-d3a5-4e99-b169-8aad79fa1021,1.0420433,1.9314777
uuid:1f64fe61-5ba0-46d6-98c0-f619e6219a75,0.8040656,7.718492
uuid:8a0bec3c-2614-43e7-83d4-635e6cbfe66a,-0.81641257,9.14438
uuid:73231576-5377-474b-886a-4e6a54e54b54,1.4452578,8.678668
uuid:01746b40-39b1-457e-a00d-c9779794724d,0.52904093,8.186267
uuid:1ba3d3e5-0d6b-43f4-8831-38b53f099106,6.1195135,-2.8835478
uuid:f878f6bf-cebc-4dbf-8905-55f2c046e272,2.6817024,-4.261713
uuid:8ba01a15-4af4-4a2e-82e8-1b5dda30c27b,-5.040683,-0.6204345
uuid:abc9ece4-5c64-4248-906e-c33dc0c7d72e,0.6468593,8.569412
uuid:9b690104-89d6-4215-b31b-fe540f0afdc7,8.1666355,-1.6514603
uuid:4f7131b2-715a-4710-bdc1-711d3f0a43ec,3.8574166,6.025847
uuid:3639e4a1-61f3-41a2-aa16-1270ef8453b2,7.621078,0.7356507
uuid:1c87e900-8d68-4842-ae60-11a06ae0200c,-0.34388068,6.1902404
uuid:4225ff65-1860-49e7-b832-85990261a605,-2.1409578,5.9108167
uuid:8ed688af-49a9-4063-8385-d766046b14b4,-2.3726125,-0.1704305
uuid:dbe50c7f-643e-4f9c-b6b0-8a20ddf7262c,6.358974,1.516366
uuid:a6d05da8-6b93-4e6c-9a3e-2499ec66f122,-3.3571548,-1.7811059
uuid:fe9b41b8-4a7e-4e86-bde3-3139c7a91162,8.732609,-0.6705951
uuid:a5537af8-2146-45fe-89b1-48114e034b2c,-6.0654364,1.9507161
uuid:c8dbb637-daff-4aad-a7e4-d7d2bf0ba51a,-2.0080779,3.0625043
uuid:9dde9763-f83b-45ea-b393-f2c3f119d5fa,5.815634,-2.698479
uuid:3d715898-51f3-43e8-bc5e-1d0f1eedd9a1,4.6103406,-0.9962571
uuid:132faae8-6883-454f-a8ce-94735340dce9,-4.360849,2.9882815
uuid:91f0ee06-a8ea-484c-afbc-5348cddaa85e,4.740694,1.3576524
uuid:45ed3e63-c0a1-4fd3-8e36-1e9d0a0b95b4,2.2381227,3.848756
uuid:a10bf24a-6ff6-4851-a8f7-821d2b5df19d,6.25482,-3.0705285
uuid:b9ef4b8e-a18e-40cb-b222-a4221cb22431,-5.960577,2.2172878
uuid:30130f94-f3bd-40bb-b5a3-434d6f9777cc,0.069876105,7.5474625
uuid:d4ed953f-4fbd-429d-8c9a-d89b69334f75,0.53838,9.035899
uuid:33c6bb31-3a6d-4758-bd7d-c8d284a144f1,2.1121123,7.404161
uuid:6fbb6dec-5779-4cbf-b388-f2cd9d4b0d9b,-0.27411923,8.533678
uuid:440faec2-fd6f-49a3-92a2-86fe3ef50924,3.7935307,-1.2343594
uuid:1ef2a74d-978c-409b-a621-2c6b8ac58e28,2.307711,7.8567986
uuid:17710753-e574-4439-b944-3e25230492a0,-2.6843147,-1.1578283
uuid:57539f71-419c-4f30-8d67-4dcee7e32238,-2.8285077,5.69117
uuid:d8b253be-074d-4dad-aa81-4c84c9f6b470,6.866434,-1.1030256
uuid:06a54322-a292-47ea-a00a-aa7e3182a357,2.7432775,-4.324253
uuid:545ba2ad-7ce1-4cc7-bfab-2404649260c0,3.8273697,4.7131357
uuid:d27d48db-56d2-4b54-b3b3-0894b3e1eb49,1.3765494,8.5796
uuid:d5f05d9c-998b-4331-9c0b-a0f292525d28,1.4468406,8.368762
uuid:a2a3328e-ebbc-4232-a07c-6fcab391a5ba,-5.5824914,1.8222842
uuid:717462d9-f080-4041-8c5e-71d91dda024f,-3.5502765,-0.6947601
uuid:3308fb1a-735b-4748-8229-3b059e5ac55e,0.6502876,5.8156934
uuid:bc973e37-60b1-44ef-88db-0a3a73ff384f,4.407376,2.1083646
uuid:32c5ce3b-82ce-42fd-9c10-8fd401a2d082,0.560569,-5.053932
uuid:019c123a-071b-42ba-a890-72e560c872bb,-2.8801875,-3.666503
uuid:3994ec76-c240-4549-a8fc-9b952a085e6d,1.9748727,-4.002211
uuid:d38bb3ae-ba01-4845-a8e8-b464a36c25e1,-2.1273766,-4.50077
uuid:02016e06-fa3d-47c1-8417-bc9bc0080059,0.8018784,-3.7928107
uuid:8fe1d18f-fd14-4748-b4c8-7754c2d32252,6.6406975,1.337507
uuid:1129afb3-304f-4c63-afa3-ea9f2bd73f86,-3.2467115,-1.6126137
uuid:960e9113-bdff-4e10-85c1-7e620c98b3c2,-2.31145,5.5049253
uuid:217849d2-ff2c-4b4e-8d90-d391ec104e8a,-2.78662,-3.49864
uuid:7a5067a1-f087-4e97-a19a-c82dd4dcd55c,0.62102413,-3.5722394
uuid:02c45862-a2ec-4f85-b28e-d30bc26736b9,0.81473637,-4.1789045
uuid:951c930d-7d63-468a-b216-0b39569c0f19,4.151997,3.6637275
uuid:e2c82316-8f35-4e19-b5ab-29e2dbf93a30,-5.9364824,-0.6795869
